Depart,Arrivée,Path,Order_Path,Order_Point,CODE_LIGNE,LIBELLE_LIGNE,NOM_VOIE,IDRESEAU,Longitude,Latitude
87382382,87382374,"01",4,5,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353804,2,221296402,48,87187099
87382374,87382366,"01",5,0,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353805,2,2202453,48,8697773
87382374,87382366,"01",5,1,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353806,2,219818248,48,86871092
87382374,87382366,"01",5,2,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353807,2,219346967,48,86754678
87382374,87382366,"01",5,3,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353808,2,217394659,48,86235831
87382374,87382366,"01",5,4,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353809,2,21659957,48,85974411
87382374,87382366,"01",5,5,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353810,2,216488189,48,85869758
87382374,87382366,"01",5,6,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353811,2,21648545,48,85799021
87382374,87382366,"01",5,7,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353812,2,216545882,48,85708712
87382366,87382358,"01",6,0,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353813,2,217218403,48,85139894
87382366,87382358,"01",6,1,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353814,2,217569513,48,84978924
87382366,87382358,"01",6,2,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353815,2,21791949,48,84843279
87382366,87382358,"01",6,3,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353816,2,217931876,48,84707178
87382366,87382358,"01",6,4,973000,Ligne de Paris-St-Lazare à Versailles-Rive-Droite,V1,353817,2,216874949,48,84451631
87382358,87382259,"010",0,0,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353901,2,210653031,48,84068209
87382358,87382259,"010",0,1,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353902,2,206840165,48,83854524
87382358,87382259,"010",0,2,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353903,2,196207634,48,83925428
87382358,87382259,"010",0,3,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353904,2,191866028,48,83967642
87382358,87382259,"010",0,4,974000,Ligne de St-Cloud à St-Nom-la-Bretèche-Forêt-de-Marly,V1,353905,2,187504627,48,83834139
